Lake_ID;Ergasilus.spp.;harpacticoid;Daphnia.ambigua;Daphnia.catawba;Daphnia.dentifera;Daphnia.dubia;Daphnia.galeata.mendotae;Daphnia.longiremis;Daphnia.magna;Daphnia.middendorffiana;Daphnia.parvula;Daphnia.pulicaria;Daphnia.retrocurva;Daphnia.similis;Daphnia.thorata;Daphnia.spp.;Acanthocyclops.robustus;Acanthocyclops.sp.;Cyclops.columbianus;Cyclops.scutifer;Diacyclops.navus;Diacyclops.thomasi;Eucyclops.elegans;Eucyclops.pectinifer;Eucyclops.spp.;Macrocyclops.albidus;Mesocyclops.americanus;Mesocyclops.edax;Microcyclops.spp.;Orthocyclops.modestus;Tropocyclops.prasinus;cyclopoid.copepodid;Acanthodiaptomus.denticornis;Aglaodiaptomus.clavipes;Aglaodiaptomus.forbesi;Aglaodiaptomus.leptopus;Aglaodiaptomus.spatulocrenatus;Epischura.lacustris;Epischura.nevadensis;Epischura.nordenskioldi;Epischura.spp.;Hesperodiaptomus.arcticus;Hesperodiaptomus.eiseni;Hesperodiaptomus.franciscanus;Hesperodiaptomus.kenai;Hesperodiaptomus.nevadensis;Hesperodiaptomus.spp.;Heterocope.septentrionalis;Leptodiaptomus.ashlandi;Leptodiaptomus.minutus;Leptodiaptomus.nudus;Leptodiaptomus.pribilofensis;Leptodiaptomus.sicilis;Leptodiaptomus.siciloides;Leptodiaptomus.tyrelli;Limnocalanus.macrurus;Onychodiaptomus.hesperus;Onychodiaptomus.singuienus;Senecella.calanoides;Skistodiaptomus.oregonensis;Skistodiaptomus.pallidus;Skistodiaptomus.pygmaeus;Skistodiaptomus.reighardi;Skistodiaptomus.spp.;calanoid.copepodid;Acroperus.harpae;Alona.affinis;Alona.costata;Alona.guttata;Alona.intermedia;Alona.quadrangularis;Alona.spp.;Alonella.acutirostris;Alonella.nana;Bosmina.longirostris;Camptocercus.spp.;Ceriodaphnia.lacustris;Ceriodaphnia.quadrangula;Ceriodaphnia.spp.;Chydorus.sphaericus;Diaphanosoma.birgei;Diaphanosoma.brachyurum;Diaphanosoma.spp.;Dunhevedia.crassa;Eubosmina.coregoni;Eubosmina.longispina;Eubosmina.spp.;Eubosmina.tubicen;Eurycercus.spp.;Graptoleberis.testudinaria;Holopedium.glacialis;Ilyocryptus.spp.;Latona.spp.;Macrothrix.sp.;Moina.spp.;Picripleuroxus.denticulatus;Pleuroxus.procurvus;Polyphemus.pediculus;Scapholeberis.spp.;Sida.crystallina;Simocephalus.spp.;Leptodora Kindtii;ostracod;Bythotrephes 
13-564;0;0;0;0;0;0;0;0;0;0.150241914947797;0;0;0;0;0;0;0;0;6.53552330022918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.52622867328749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-565;0;0;0;0;0;0;0;0;0;0;0;0.221543162719633;0;0;0;0;0;0;0;1.98465749936338;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.720015278838808;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-566;0;0;0;0;0;0;5.98421186656481;0;0;0;0;0;0;0;0;0;0;0;20.244461420932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.01858925388337;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-567;0;0;0;0;0;0;0;0.0450725744843391;0;0.450725744843391;0;0;0;0;0;0;0;0;3.39546727782021;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.976572447160681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.570919276801629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-568;0;0;0;0;0;0;0;0;0;0.0725744843391903;0;0;0;0;0;0;0;0;4.93506493506494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.145148968678381;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-569;0;0;0;0;0;0;0.851370851370851;0;0;0;0;0;0;0;0;0;0;0;14.6235463882523;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.30532212885154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.100161276631865;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-586;0;0;0;0;0;0;1.85559761094521;0.041235502465449;0;0.0206177512327245;0;0;0;0;0;0;0;0;5.58741058406834;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.31953607889437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.082471004930898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-587;0;0;0;0;0;0;0;0;0;6.74815380697734;0;0;0;0;0;0;0.381970970206265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.4244970715559;0;0;0;0;0;0;0;0;0;0.0318309141838554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-588;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0582750582750582;0;0;0;2.79720279720279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.122377622377622;0;0;0;0;1.71328671328671;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0874125874125873;0.0291375291375291;0;0.903263403263402;0;0;0;6.35198135198134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13-679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.77848917344716;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.221048015165662;0;0;0;9.50506465212348;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.111155573340447;0;0;0;0;0;0;0;0;0;0;0.111155573340447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-570;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.1287878787879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.8257575757576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.38745337707276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.61347747655211;0;0;0;2.7101081074141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-584;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.50403191579662;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24.6988602603576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14-585;0;0;0;0;0;0;0;0;0;0.24637127578304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12318563789152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.437466944819888;0;0;0;10.9366736204972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12318563789152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.164247517188694;0
17-012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.15470803706098;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.7735401853049;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78.9161818573582;0;0;0;1.07735401853049;0;0;0;0;0;0;0;0;0;0;0;9.15750915750915;0;0;0;0;0;0;0;0;0;0;0;0;0
17-017;0;0;0;0;0;0;0;0;0;0;0;3.3734874421149;0;0;0;0;0;0;0;0.834677305265542;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.92943440002265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.313003989474578;0;0;0;0.173891105263655;0;0;0;0;0;0;0;0;0;0;0;0.104334663158193;0;0;0;0;0;0;0;0;0;0;0;0;0
17-018;0;0;0;0;0;0;6.48128342245989;0;0;0;0;0;0;0;0;0;22.716577540107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.18181818181818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25668449197861;0;0;0;0;0.513368983957219;0;0;0;0;0;0.128342245989305;0;0.0641711229946524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.06406198843174;0;0;0;0;0;0.295572774564371;0;0;0;0;0;0;0;0;0;0;0;2.24635308668922;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.6606642657063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-038;0;0;0;1.28100020496004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.92775158844028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.106750017080003;0;0;0;0;0;0;0;0;0;0;0;0;24.8727539796407;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.213500034160006;0;0;0;0.320250051240009;0;0;0;0;0.640500102480018;0;0;0;0;0;0;0;0;0;0;0;0;0
17-041;0;0;0;0;0;0;10.7230392156863;0;0;0;0;0;0;0;0;0;19.6356951871657;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.139260249554367;0;0;0;0;0;30.358734402852;0;0;0;11.9763814616756;0;0;1.2533422459893;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-042;0;0;0;0;0;0;1.10347169170699;0;0;0;0;0;0;0;0;0;0.660112529860429;0;0;0;0;0;0;0;0;0;0;1.98033758958129;0;0;0;0;0;0;0;0;0;0.157638813100998;0;0;0;0;0;0;0;0;0;0;0;3.11336655874471;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.55190561072914;0;0;0;0.945832878605988;0.118229109825748;0;1.14288139498224;0;0;0;0;0;0;0;0;0.867013472055489;0;0;0;0;0;0;0;0;0;0;0;0;0
17-043;0;0;0;0;0;0;0;0;0;0;0;0;1.04359925788497;0;0;0;1.83173411410018;0;0;0;0;0;0;0;0;0;0;3.25641620284477;0;0;1.42468208874459;0;0;0;0;0;0;0.489811912225704;0;0;0;0;0;0;0;0;0;0;0;1.53940886699507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.34786641929499;0;0;0;0;0;0;1.1595547309833;0;0;0;3.88450834879405;0;0;0;0;2.47371675943104;0;0;0;0;0;0;0;0;0;0;0;0;0
17-044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.19769791252907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0559569823380824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.50407495962919;0;0;0;0;0;0;0;0;0;0;0;0;2.89577383599576;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-048;0;0;0;0;0;0;0.251105746356764;0;0;0;0;0;0;0;0;0;0;0;0;0.265876672613044;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0369873600563765;0;0;0;0;0;0;0;0;1.47949440225506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00492364208542674;0;0.492364208542674;0;0;0;0.019694568341707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.271889058653765;0;0;0;0;0;0;0.271889058653765;0;0;0;0;0;0;0;0;0;0;0;68.7879318394025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.35944529326883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-054;0;0;0;0;0;0;7.63941940412526;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.2325657535741;0;0;0;0;0;0.558981907618922;0;0;0;0;0;0;0;0;0;0;0;37.6381151130074;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.136418203645094;0;8.04867401506054;0;0;0;4.6382189239332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-056;0;0;0;3.40291516762105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0576765282647636;0;0;0;0;9.08405320170027;0.0288382641323818;0;0;0;0;0;0;0;0;0;0;0;0.0288382641323818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.70145758381053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-058;0;0;0;0;0;0;0;0;0;0;0;0;0.626007978949155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91.3406222704134;0;0;15.9154114562084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.208669326316385;0;0;0.41733865263277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-059;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.611153552330022;0;0;20.8810797046091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.75986758339698;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.73160173160173;0;0;0;0;0;0;3.05576776165011;0;0;0;0.713012477718359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-060;0;0;0;0;0;0;0;0;0;0;0;0;1.28000910228695;0;0;0;14.9597771625306;0;0;0;0;0;0;0;0;0;0;1.36775105485994;0;0;18.2936703587517;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.82671521219706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.121905628789233;0;0;0;0;0.121905628789233;2.86478227654698;0;0;0;0;0.0609528143946166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-061;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.826997465652928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.0055658627087;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.08244509925182;0;0;0;23.2311106260686;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0597441773912362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.7383009147715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.0242306712895;0;0;0;0;0;0;0.0597441773912362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-063;0;0;0;0;0;0;1.25825731362063;0;0;0;0;0;0;0;0;0;0;0;0;13.7172516065249;0;0;0;0;0;0;0;0.741473059812157;0;0;6.30252100840335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.2233406731676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36.1748977665932;0;0;0;0;1.25825731362063;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.157282164202579;0
17-064;0;0;0;0;0;0;3.06372549019608;0;0;0;0;0;0;0;0;0;0;0;0;0.715155343183026;0;0;0;0;0;0;0;4.00486992182494;0;0;2.57455923545889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.73225957049487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.2062713974479;0;0;0;0;0;0;1.36165577342048;0;0;0;7.53773731714908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-065;0;0;0;0;0;0;0.984693631752452;0;0;0;0;0;0;0;0;0;0.185264523499817;0;0;0;0;0;0;0;0;0;0;0.555793570499451;0;0;0;0;0;0;0;0;0;0.798887315741245;0;0;0;0;0;0;0;0;0;0;0;3.38352274902175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010151480739716;0;0;0;0;0;0.020302961479432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010151480739716;0;0
17-067;0;0;0;0;0;0;0.201595789831084;0;0;0;0;0;0;0;0;0;0.324176280681764;0;0;0.504274214393854;0;0;0;0;0;0;0;4.07021330189325;0;0;1.47680305643915;0;0;0;0;0;0;0.100797894915542;0;0;0;0;0;0;0;0;0;0;0;5.14069264069264;0.050398947457771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.05837789661319;0;0;0;0;0;0;1.2095747389865;0;0;0;0.629986843222137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-068;0;0;0;0;0;0;1.55115114804575;0;0;0;0;0;0;0;0;0;0.141380964014586;0;0;0;0;0;0;0;0;0;0;1.97933349620421;0;0;0.141380964014586;0;0;0;0;0;0;0.0845178510153132;0;0;0;0;0;0;0;0;0;0;0;0.464848180584222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.49544543244156;0;0;0;0;0;0;0.0323156489176197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-069;0;0;0;0;0;0;0.180999315947413;0;0;0;0;0.14479945275793;0.126699521163189;0;0;0;0;0;0;0.648094324843962;0;0;0;0;0;0;0;0.0432062883229309;0;0;0.648094324843962;0;0;0;0;0;0;0;0;0;0.0180999315947413;0;0;0;0;0;0;0;0;4.01818481403257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0180999315947413;0;0;0;0;0;0;0.0361998631894826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0180999315947413;0;0
17-070;0;0;0;0;0;0;0.731049995755878;0;0;0;0;0;0;0;0;0;0;0;0;0.0969760198451673;0;0;0;0;0;0;0;0.216331121193066;0;0;0;0;0;0;0;0;0;0.030683569724186;0;0;0;0;0;0;0;0;0;0;0;0.874481737139299;0;0;0;0;0;0.199443203207209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.678832138916172;0;0;0;0;0;0;0.0200837910921945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-072;0;0.0512831395184336;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0512831395184336;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.8722377840025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.7180912769148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.666680813739637;0;0;0;0;2.10260872025578;0;1.12822906940554;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-073;0;0;0;0;0;0;0;0;0;0;0;0;7.35676088617265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.6841519582084;0;0;11.4296753909131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.76827094474154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.97542653425006;0;0;0;0.544945250827604;14.1685765215177;0;5.99439775910364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.204354469060351;0
17-074;0;0;0;0;0;0;0.602968460111317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.37626428870668;0;0;6.07457059069963;0;0;0;0;0;5.25468830297806;0;0.0890625136097973;0;0;0;0;0;0;0;0;0;0;13.626564582299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.0074211502783;0;0;0;0.927643784786642;0;0;0;0;0.139146567717996;0;0;0;0;0;0;0;0;0;0;0.00454727345483648;0;0
17-075;0;0;0;0;0;0;0;0;0;0;16.9022154316272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.0161276631865;0;0;16.276207452678;0;0;0;0;0;0;0.905475826694313;0;0;0;0;0;0;0;0;0;0;0;8.75293299137836;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.41460220451817;0;0;0;0;75.6575357415693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-076;0;0;0;0;0;0;0.0440015578423883;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.1330401144415;0;0;0;0;0;0;0;0;0;0.0935033104150752;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.533518888838958;0;0;0;0.0385013631120898;0.0110003894605971;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0165005841908956;0;0;0.00550019473029854;0
17-077;0;0;0;0;0;0;0.1463195248774;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.4785328096523;0;0;6.46969574863314;0;0;0;0;0;0;0.30536248670066;0;0;0;0;0;0;0;0;0;0;0;3.20630611035693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.87761732258886;0;0;0;0.390185399673066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-078;0;0;0;0;0;0;0.0436039920326786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.239821956179732;0;0;0;0;0;0;0.0130811976098036;0;0;0;0;0;0;0;0;0;0;0;1.53486051955029;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0784871856588215;0;0;0;0.279065549009143;0.0479643912359465;0;0.200578363350322;0;0;0;0;0;0;0;0;0.0174415968130714;0;0;0;0;0;0;0;0;0;0;0;0;0
17-079;0;0;0;0;0;0;0.123786888492771;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.46603287779758;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.247573776985542;0;0;0;0;0;0;0;0;0;14.8544266191325;0;0;0;0.0618934442463854;0.123786888492771;0;0;0;0;0;0;0;0;0;0;1.91869677163795;0;0;0;0;0;0;0;0;0;0;0.0618934442463854;0;0
17-081;0;0;0;0;0;0;1.36990823265333;0;0;0;0;0;0;0;0;0;0;0;0;2.04248366013072;0;0;0;0;0;0;0;0.680827886710241;0;0;0;0;0;0;0;0;0;0.0495147553971084;0;0;0;0;0;0;0;0;0;0;0;3.59807222552321;0;0;0;0;0;0;0;1.03980986333928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.132039347725622;0;0;0;0;0;0;0.231068858519839;0;0;0;0.495147553971084;0;0.0495147553971084;0;0;1.23786888492771;0;0;0;0;0;0;0;0;0.0495147553971084;0;0;0;0
17-082;0;0;0;0;0;0;4.44593421784298;0;0;0;0;0;0;0;0;0;1.0849494643012;0;0;0;0;0;0;0;0;0;0;3.25484839290361;0;0;0.361649821433735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.5583410853519;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.22646461181875;0.153308076477344;0;6.33673382773022;0;0;0;8.78966305136773;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17-084;0;0;0;0.151920272241128;0;0;3.94992707826932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.957097715119105;0;0;0;0;0;0.638065143412737;0;0;0;0;0;0;0;0;3.29666990763247;13.1866796305299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.531720952843947;0;0;0;0.0759601361205639;0;0;0.455760816723383;0;0;0;0;0;0;0;0;0.531720952843947;0;0;0;0;0;0;0;0;0;0;0;0;0
